candidate_id,department,admit
931293,D,Rejected
931293,D,Rejected
937047,E,Rejected
901864,A,Admitted
920251,C,Rejected
899683,A,Admitted
920231,C,Rejected
929493,D,Rejected
910178,B,Admitted
939724,F,Rejected
905112,A,Rejected
934665,E,Admitted
905077,A,Rejected
934560,E,Admitted
934479,E,Admitted
931421,D,Rejected
935319,E,Rejected
933124,E,Rejected
899042,A,Admitted
902896,A,Rejected
933828,E,Rejected
897991,A,Admitted
923478,D,Admitted
925940,D,Rejected
930286,D,Rejected
902047,A,Admitted
908767,B,Admitted
933554,E,Rejected
931582,D,Rejected
938541,F,Admitted
923614,D,Admitted
926614,D,Rejected
932252,E,Admitted
933268,E,Rejected
938388,E,Rejected
935506,E,Rejected
915010,C,Rejected
929146,D,Admitted
930869,D,Rejected
924819,D,Rejected
900122,A,Admitted
910671,B,Rejected
898884,A,Admitted
945051,F,Rejected
916555,C,Rejected
919491,C,Rejected
903398,A,Rejected
943414,F,Rejected
945570,F,Rejected
936786,E,Rejected
944236,F,Rejected
917716,C,Admitted
930364,D,Rejected
922500,C,Rejected
940311,F,Rejected
901677,A,Admitted
914219,C,Admitted
939642,F,Rejected
935234,E,Rejected
915615,C,Rejected
944987,F,Rejected
902575,A,Rejected
923590,D,Admitted
916734,C,Rejected
921271,C,Rejected
923615,D,Admitted
922461,C,Rejected
904423,A,Rejected
929665,D,Rejected
910497,B,Admitted
936322,E,Rejected
933438,E,Rejected
908632,B,Admitted
917301,C,Admitted
941523,F,Rejected
921961,C,Rejected
945491,F,Rejected
939540,F,Rejected
914289,C,Admitted
939327,F,Rejected
922938,C,Rejected
927842,D,Rejected
902965,A,Rejected
939532,F,Rejected
909149,B,Admitted
935779,E,Rejected
910122,B,Admitted
927161,D,Rejected
926492,D,Rejected
906086,A,Admitted
943419,F,Rejected
910221,B,Admitted
903417,A,Rejected
929871,D,Rejected
904157,A,Rejected
915061,C,Rejected
904678,A,Rejected
912206,B,Rejected
905877,A,Admitted
942731,F,Admitted
914958,C,Rejected
917829,C,Admitted
923193,C,Rejected
923698,D,Admitted
896974,A,Admitted
934961,E,Admitted
921542,C,Rejected
908598,B,Admitted
898095,A,Admitted
899132,A,Admitted
902248,A,Rejected
937238,E,Rejected
941674,F,Rejected
918828,C,Admitted
934910,E,Admitted
925309,D,Rejected
936906,E,Rejected
928124,D,Admitted
898156,A,Admitted
910744,B,Rejected
942526,F,Admitted
899212,A,Admitted
941939,F,Rejected
918526,C,Admitted
913769,C,Admitted
917359,C,Admitted
910956,B,Rejected
923026,C,Rejected
904812,A,Rejected
928325,D,Admitted
928939,D,Admitted
945533,F,Rejected
944456,F,Rejected
945308,F,Rejected
942587,F,Admitted
937007,E,Rejected
906297,A,Admitted
930011,D,Rejected
909655,B,Admitted
901753,A,Admitted
939011,F,Rejected
905303,A,Rejected
930962,D,Rejected
917369,C,Admitted
904462,A,Rejected
930848,D,Rejected
907341,B,Admitted
940016,F,Rejected
934478,E,Admitted
923552,D,Admitted
924076,D,Admitted
931264,D,Rejected
942449,F,Rejected
906462,A,Admitted
939338,F,Rejected
929372,D,Rejected
933092,E,Rejected
945471,F,Rejected
908075,B,Admitted
899555,A,Admitted
919369,C,Rejected
914347,C,Admitted
936515,E,Rejected
921262,C,Rejected
918429,C,Admitted
907861,B,Admitted
897666,A,Admitted
898005,A,Admitted
931720,D,Rejected
922153,C,Rejected
904638,A,Rejected
928550,D,Admitted
913995,C,Admitted
946113,F,Rejected
922785,C,Rejected
911776,B,Rejected
935027,E,Admitted
946076,F,Rejected
934772,E,Admitted
912166,B,Rejected
935549,E,Rejected
929973,D,Rejected
917307,C,Admitted
908292,B,Admitted
910897,B,Rejected
914365,C,Admitted
921862,C,Rejected
921420,C,Rejected
899560,A,Admitted
918046,C,Admitted
903674,A,Rejected
944202,F,Rejected
926985,D,Rejected
902869,A,Rejected
937290,E,Rejected
907857,B,Admitted
921419,C,Rejected
925177,D,Rejected
929174,D,Admitted
941342,F,Rejected
925001,D,Rejected
927915,D,Admitted
911731,B,Rejected
903904,A,Rejected
939075,F,Rejected
932682,E,Rejected
899394,A,Admitted
927736,D,Rejected
924049,D,Admitted
918199,C,Admitted
913049,B,Admitted
917161,C,Admitted
903677,A,Rejected
907408,B,Admitted
931582,D,Rejected
928353,D,Admitted
930948,D,Rejected
899180,A,Admitted
920316,C,Rejected
934527,E,Admitted
928316,D,Admitted
915716,C,Rejected
909222,B,Admitted
927882,D,Admitted
941244,F,Rejected
904224,A,Rejected
907164,B,Admitted
936328,E,Rejected
899887,A,Admitted
928285,D,Admitted
925122,D,Rejected
932271,E,Admitted
945319,F,Rejected
942571,F,Admitted
907802,B,Admitted
935027,E,Admitted
929818,D,Rejected
917138,C,Admitted
929318,D,Rejected
923452,D,Admitted
931833,D,Rejected
903662,A,Rejected
930487,D,Rejected
905846,A,Admitted
897717,A,Admitted
943925,F,Rejected
931206,D,Rejected
915899,C,Rejected
904890,A,Rejected
931741,D,Rejected
928497,D,Admitted
896831,A,Admitted
927053,D,Rejected
915795,C,Rejected
937181,E,Rejected
908644,B,Admitted
900066,A,Admitted
896872,A,Admitted
923191,C,Rejected
928948,D,Admitted
915253,C,Rejected
911993,B,Rejected
900950,A,Admitted
917199,C,Admitted
928746,D,Admitted
897685,A,Admitted
914023,C,Admitted
917639,C,Admitted
918502,C,Admitted
942409,F,Rejected
929084,D,Admitted
914325,C,Admitted
917755,C,Admitted
928520,D,Admitted
900554,A,Admitted
923032,C,Rejected
921616,C,Rejected
903250,A,Rejected
901580,A,Admitted
924116,D,Admitted
913452,C,Admitted
903714,A,Rejected
919370,C,Rejected
903130,A,Rejected
901999,A,Admitted
936290,E,Rejected
938710,F,Rejected
928341,D,Admitted
897904,A,Admitted
929560,D,Rejected
938937,F,Rejected
940337,F,Rejected
927535,D,Rejected
919658,C,Rejected
936692,E,Rejected
937979,E,Rejected
910912,B,Rejected
926955,D,Rejected
935964,E,Rejected
937754,E,Rejected
897450,A,Admitted
944358,F,Rejected
919568,C,Rejected
900955,A,Admitted
936570,E,Rejected
897375,A,Admitted
940191,F,Rejected
920382,C,Rejected
944085,F,Rejected
902423,A,Rejected
901402,A,Admitted
903319,A,Rejected
922802,C,Rejected
907062,B,Admitted
925340,D,Rejected
942413,F,Rejected
899782,A,Admitted
913368,C,Admitted
908277,B,Admitted
925649,D,Rejected
911468,B,Rejected
943561,F,Rejected
933932,E,Rejected
927633,D,Rejected
937878,E,Rejected
917253,C,Admitted
930998,D,Rejected
934309,E,Admitted
899449,A,Admitted
905784,A,Admitted
935913,E,Rejected
923325,D,Admitted
922061,C,Rejected
940200,F,Rejected
913065,B,Admitted
929208,D,Admitted
939920,F,Rejected
918842,C,Admitted
946046,F,Rejected
901107,A,Admitted
913383,C,Admitted
899500,A,Admitted
908202,B,Admitted
937441,E,Rejected
926050,D,Rejected
941839,F,Rejected
913977,C,Admitted
944053,F,Rejected
908651,B,Admitted
914070,C,Admitted
939446,F,Rejected
917234,C,Admitted
908259,B,Admitted
901311,A,Admitted
938346,E,Rejected
924552,D,Admitted
914487,C,Rejected
927317,D,Rejected
921400,C,Rejected
906189,A,Admitted
927263,D,Rejected
907458,B,Admitted
918754,C,Admitted
937594,E,Rejected
906806,B,Admitted
924039,D,Admitted
913053,B,Admitted
934471,E,Admitted
940621,F,Rejected
915455,C,Rejected
922493,C,Rejected
902331,A,Rejected
897536,A,Admitted
924668,D,Admitted
934111,E,Admitted
941196,F,Rejected
906316,A,Admitted
932785,E,Rejected
932677,E,Rejected
896989,A,Admitted
923640,D,Admitted
940261,F,Rejected
910344,B,Admitted
917389,C,Admitted
913472,C,Admitted
901084,A,Admitted
942571,F,Admitted
939096,F,Rejected
941782,F,Rejected
904348,A,Rejected
936063,E,Rejected
909104,B,Admitted
936496,E,Rejected
922749,C,Rejected
937814,E,Rejected
928668,D,Admitted
926670,D,Rejected
943240,F,Rejected
904279,A,Rejected
898337,A,Admitted
946136,F,Rejected
900439,A,Admitted
944492,F,Rejected
935686,E,Rejected
914277,C,Admitted
927835,D,Rejected
940289,F,Rejected
899098,A,Admitted
942744,F,Admitted
945489,F,Rejected
898321,A,Admitted
922363,C,Rejected
901268,A,Admitted
943455,F,Rejected
934597,E,Admitted
916670,C,Rejected
903217,A,Rejected
914080,C,Admitted
901039,A,Admitted
901439,A,Admitted
942786,F,Rejected
942435,F,Rejected
935298,E,Rejected
905063,A,Rejected
924288,D,Admitted
944042,F,Rejected
902051,A,Admitted
940270,F,Rejected
909399,B,Admitted
904982,A,Rejected
918033,C,Admitted
912193,B,Rejected
918431,C,Admitted
934789,E,Admitted
903292,A,Rejected
936118,E,Rejected
940475,F,Rejected
914782,C,Rejected
899261,A,Admitted
905602,A,Admitted
935978,E,Rejected
901654,A,Admitted
903094,A,Rejected
931252,D,Rejected
911615,B,Rejected
902291,A,Rejected
923522,D,Admitted
921265,C,Rejected
923466,D,Admitted
942839,F,Rejected
936197,E,Rejected
915025,C,Rejected
905188,A,Rejected
926447,D,Rejected
920806,C,Rejected
911797,B,Rejected
906084,A,Admitted
897872,A,Admitted
920085,C,Rejected
936962,E,Rejected
935992,E,Rejected
926644,D,Rejected
929584,D,Rejected
903913,A,Rejected
899625,A,Admitted
900307,A,Admitted
943953,F,Rejected
932671,E,Rejected
931247,D,Rejected
944946,F,Rejected
938786,F,Rejected
941122,F,Rejected
917177,C,Admitted
907398,B,Admitted
938323,E,Rejected
916561,C,Rejected
897151,A,Admitted
933746,E,Rejected
908043,B,Admitted
931889,D,Rejected
922815,C,Rejected
897832,A,Admitted
922413,C,Rejected
903627,A,Rejected
932915,E,Rejected
929557,D,Rejected
942700,F,Admitted
924941,D,Rejected
941442,F,Rejected
932911,E,Rejected
931692,D,Rejected
918025,C,Admitted
922567,C,Rejected
942298,F,Rejected
900482,A,Admitted
927207,D,Rejected
904083,A,Rejected
922983,C,Rejected
928145,D,Admitted
915948,C,Rejected
904264,A,Rejected
942999,F,Rejected
910194,B,Admitted
927243,D,Rejected
943597,F,Rejected
931232,D,Rejected
930808,D,Rejected
930473,D,Rejected
945978,F,Rejected
944680,F,Rejected
938516,F,Admitted
926966,D,Rejected
930489,D,Rejected
922287,C,Rejected
907478,B,Admitted
905867,A,Admitted
903809,A,Rejected
937602,E,Rejected
915636,C,Rejected
928922,D,Admitted
905339,A,Rejected
903163,A,Rejected
943879,F,Rejected
896515,A,Admitted
927481,D,Rejected
911259,B,Rejected
915071,C,Rejected
903325,A,Rejected
915220,C,Rejected
935095,E,Admitted
936393,E,Rejected
916570,C,Rejected
904442,A,Rejected
908314,B,Admitted
943527,F,Rejected
896908,A,Admitted
899694,A,Admitted
934249,E,Admitted
917539,C,Admitted
935670,E,Rejected
944499,F,Rejected
900555,A,Admitted
902325,A,Rejected
943782,F,Rejected
917183,C,Admitted
916951,C,Admitted
931061,D,Rejected
899962,A,Admitted
901526,A,Admitted
898898,A,Admitted
941658,F,Rejected
923138,C,Rejected
935817,E,Rejected
915587,C,Rejected
915315,C,Rejected
945155,F,Rejected
939866,F,Rejected
901124,A,Admitted
941682,F,Rejected
910532,B,Admitted
945390,F,Rejected
905464,A,Rejected
932029,E,Admitted
937883,E,Rejected
920444,C,Rejected
896795,A,Admitted
945173,F,Rejected
933079,E,Rejected
931952,D,Rejected
937593,E,Rejected
938976,F,Rejected
936419,E,Rejected
897159,A,Admitted
924106,D,Admitted
912026,B,Rejected
933128,E,Rejected
924826,D,Rejected
906292,A,Admitted
936592,E,Rejected
900639,A,Admitted
941831,F,Rejected
938911,F,Rejected
910719,B,Rejected
918328,C,Admitted
940789,F,Rejected
920249,C,Rejected
942514,F,Admitted
937808,E,Rejected
919652,C,Rejected
923878,D,Admitted
917893,C,Admitted
940137,F,Rejected
898839,A,Admitted
930573,D,Rejected
929817,D,Rejected
905020,A,Rejected
928384,D,Admitted
942289,F,Rejected
899166,A,Admitted
909189,B,Admitted
896981,A,Admitted
903220,A,Rejected
911486,B,Rejected
911474,B,Rejected
929466,D,Rejected
935632,E,Rejected
906666,A,Rejected
906121,A,Admitted
918229,C,Admitted
936172,E,Rejected
933532,E,Rejected
910709,B,Rejected
929325,D,Rejected
944736,F,Rejected
920200,C,Rejected
941068,F,Rejected
909885,B,Admitted
945147,F,Rejected
943125,F,Rejected
909060,B,Admitted
941672,F,Rejected
940146,F,Rejected
921305,C,Rejected
928349,D,Admitted
936746,E,Rejected
912380,B,Rejected
921023,C,Rejected
935308,E,Rejected
942053,F,Rejected
936296,E,Rejected
934925,E,Admitted
943293,F,Rejected
939210,F,Rejected
940598,F,Rejected
932713,E,Rejected
936662,E,Rejected
920381,C,Rejected
925970,D,Rejected
916771,C,Admitted
932704,E,Rejected
941299,F,Rejected
913221,C,Admitted
907115,B,Admitted
900297,A,Admitted
929368,D,Rejected
906290,A,Admitted
931255,D,Rejected
940631,F,Rejected
925964,D,Rejected
939867,F,Rejected
906905,B,Admitted
931327,D,Rejected
918781,C,Admitted
915118,C,Rejected
914754,C,Rejected
928777,D,Admitted
945708,F,Rejected
927176,D,Rejected
898813,A,Admitted
919288,C,Rejected
919501,C,Rejected
925435,D,Rejected
943923,F,Rejected
915742,C,Rejected
902091,A,Admitted
897898,A,Admitted
942154,F,Rejected
906672,A,Rejected
907332,B,Admitted
898887,A,Admitted
937868,E,Rejected
938572,F,Admitted
933948,E,Rejected
941240,F,Rejected
941842,F,Rejected
918660,C,Admitted
925539,D,Rejected
923861,D,Admitted
931210,D,Rejected
940595,F,Rejected
915263,C,Rejected
917125,C,Admitted
902690,A,Rejected
932054,E,Admitted
921333,C,Rejected
919231,C,Rejected
925680,D,Rejected
943089,F,Rejected
910960,B,Rejected
907251,B,Admitted
943036,F,Rejected
936953,E,Rejected
908172,B,Admitted
925554,D,Rejected
899804,A,Admitted
927202,D,Rejected
944865,F,Rejected
941236,F,Rejected
904782,A,Rejected
898865,A,Admitted
932385,E,Admitted
910480,B,Admitted
942352,F,Rejected
902539,A,Rejected
937437,E,Rejected
913364,C,Admitted
945198,F,Rejected
935753,E,Rejected
941343,F,Rejected
920746,C,Rejected
918026,C,Admitted
921030,C,Rejected
943133,F,Rejected
913770,C,Admitted
930746,D,Rejected
910835,B,Rejected
943632,F,Rejected
897727,A,Admitted
898099,A,Admitted
915228,C,Rejected
946040,F,Rejected
917216,C,Admitted
908930,B,Admitted
937073,E,Rejected
936274,E,Rejected
903542,A,Rejected
941142,F,Rejected
937318,E,Rejected
925015,D,Rejected
919010,C,Rejected
920044,C,Rejected
904403,A,Rejected
906552,A,Rejected
903272,A,Rejected
940139,F,Rejected
920756,C,Rejected
945567,F,Rejected
936283,E,Rejected
917479,C,Admitted
921272,C,Rejected
929949,D,Rejected
910001,B,Admitted
942907,F,Rejected
938556,F,Admitted
899247,A,Admitted
914107,C,Admitted
930397,D,Rejected
931124,D,Rejected
940825,F,Rejected
918835,C,Admitted
906820,B,Admitted
920889,C,Rejected
909373,B,Admitted
929538,D,Rejected
924637,D,Admitted
939792,F,Rejected
899201,A,Admitted
921930,C,Rejected
927828,D,Rejected
911683,B,Rejected
928483,D,Admitted
925030,D,Rejected
945815,F,Rejected
936203,E,Rejected
906522,A,Rejected
925220,D,Rejected
905359,A,Rejected
934917,E,Admitted
934825,E,Admitted
905870,A,Admitted
932381,E,Admitted
930710,D,Rejected
901432,A,Admitted
942664,F,Admitted
908874,B,Admitted
900746,A,Admitted
932035,E,Admitted
914009,C,Admitted
929392,D,Rejected
931972,D,Rejected
935471,E,Rejected
939046,F,Rejected
905954,A,Admitted
934448,E,Admitted
936110,E,Rejected
897169,A,Admitted
907906,B,Admitted
930189,D,Rejected
918785,C,Admitted
898000,A,Admitted
906659,A,Rejected
929428,D,Rejected
936119,E,Rejected
911738,B,Rejected
898131,A,Admitted
932392,E,Admitted
943506,F,Rejected
913733,C,Admitted
920388,C,Rejected
904912,A,Rejected
899727,A,Admitted
938486,F,Admitted
911818,B,Rejected
941406,F,Rejected
926193,D,Rejected
933155,E,Rejected
940992,F,Rejected
938723,F,Rejected
932078,E,Admitted
921622,C,Rejected
929133,D,Admitted
914742,C,Rejected
898101,A,Admitted
945997,F,Rejected
931729,D,Rejected
942614,F,Admitted
921870,C,Rejected
922294,C,Rejected
898384,A,Admitted
900947,A,Admitted
943461,F,Rejected
926774,D,Rejected
907433,B,Admitted
942092,F,Rejected
927699,D,Rejected
915175,C,Rejected
933235,E,Rejected
900892,A,Admitted
906609,A,Rejected
941766,F,Rejected
922572,C,Rejected
939568,F,Rejected
945463,F,Rejected
927933,D,Admitted
935596,E,Rejected
903947,A,Rejected
942974,F,Rejected
908697,B,Admitted
927059,D,Rejected
946098,F,Rejected
905136,A,Rejected
911764,B,Rejected
939953,F,Rejected
903098,A,Rejected
911304,B,Rejected
899920,A,Admitted
930778,D,Rejected
912925,B,Admitted
899942,A,Admitted
929301,D,Rejected
914940,C,Rejected
903604,A,Rejected
897701,A,Admitted
926132,D,Rejected
896827,A,Admitted
944507,F,Rejected
924178,D,Admitted
900581,A,Admitted
924947,D,Rejected
924512,D,Admitted
901617,A,Admitted
906788,B,Admitted
932616,E,Rejected
927597,D,Rejected
915678,C,Rejected
920450,C,Rejected
910303,B,Admitted
933687,E,Rejected
927523,D,Rejected
914942,C,Rejected
911194,B,Rejected
897994,A,Admitted
903685,A,Rejected
938637,F,Admitted
927660,D,Rejected
942713,F,Admitted
928793,D,Admitted
942827,F,Rejected
910197,B,Admitted
915157,C,Rejected
920057,C,Rejected
897244,A,Admitted
906231,A,Admitted
926111,D,Rejected
935600,E,Rejected
920128,C,Rejected
933080,E,Rejected
930965,D,Rejected
913826,C,Admitted
914690,C,Rejected
931286,D,Rejected
908987,B,Admitted
904230,A,Rejected
913095,B,Rejected
898156,A,Admitted
906891,B,Admitted
920262,C,Rejected
935009,E,Admitted
913517,C,Admitted
896922,A,Admitted
922357,C,Rejected
901815,A,Admitted
921196,C,Rejected
924413,D,Admitted
928011,D,Admitted
940586,F,Rejected
911923,B,Rejected
934656,E,Admitted
900561,A,Admitted
907301,B,Admitted
938947,F,Rejected
903996,A,Rejected
902031,A,Admitted
901091,A,Admitted
898343,A,Admitted
896773,A,Admitted
938204,E,Rejected
945404,F,Rejected
937800,E,Rejected
942037,F,Rejected
904880,A,Rejected
907489,B,Admitted
933588,E,Rejected
927093,D,Rejected
911234,B,Rejected
945172,F,Rejected
901604,A,Admitted
940769,F,Rejected
929878,D,Rejected
941338,F,Rejected
905788,A,Admitted
904034,A,Rejected
897923,A,Admitted
906798,B,Admitted
908228,B,Admitted
930782,D,Rejected
938170,E,Rejected
936126,E,Rejected
905291,A,Rejected
941295,F,Rejected
940451,F,Rejected
924615,D,Admitted
906128,A,Admitted
929283,D,Admitted
939539,F,Rejected
943773,F,Rejected
897361,A,Admitted
931334,D,Rejected
945170,F,Rejected
917876,C,Admitted
942303,F,Rejected
902831,A,Rejected
938021,E,Rejected
925529,D,Rejected
899958,A,Admitted
900850,A,Admitted
933860,E,Rejected
909212,B,Admitted
933696,E,Rejected
924471,D,Admitted
943054,F,Rejected
931840,D,Rejected
923305,D,Admitted
906992,B,Admitted
906209,A,Admitted
909587,B,Admitted
930570,D,Rejected
926263,D,Rejected
918111,C,Admitted
910645,B,Rejected
906804,B,Admitted
937534,E,Rejected
925615,D,Rejected
922783,C,Rejected
938912,F,Rejected
926536,D,Rejected
926283,D,Rejected
906326,A,Admitted
915969,C,Rejected
917832,C,Admitted
899108,A,Admitted
934863,E,Admitted
943382,F,Rejected
917764,C,Admitted
930688,D,Rejected
917551,C,Admitted
938067,E,Rejected
898935,A,Admitted
940919,F,Rejected
938364,E,Rejected
914762,C,Rejected
928624,D,Admitted
929730,D,Rejected
938883,F,Rejected
909462,B,Admitted
940673,F,Rejected
940189,F,Rejected
901989,A,Admitted
918732,C,Admitted
908574,B,Admitted
896541,A,Admitted
937191,E,Rejected
907237,B,Admitted
933047,E,Rejected
921248,C,Rejected
914829,C,Rejected
926308,D,Rejected
909179,B,Admitted
913273,C,Admitted
901937,A,Admitted
898552,A,Admitted
903851,A,Rejected
899168,A,Admitted
942822,F,Rejected
934749,E,Admitted
917673,C,Admitted
944233,F,Rejected
924746,D,Admitted
933770,E,Rejected
908167,B,Admitted
906328,A,Admitted
919125,C,Rejected
929286,D,Admitted
920942,C,Rejected
900891,A,Admitted
939656,F,Rejected
932573,E,Rejected
915262,C,Rejected
931688,D,Rejected
908456,B,Admitted
943986,F,Rejected
921908,C,Rejected
909637,B,Admitted
934673,E,Admitted
933943,E,Rejected
904326,A,Rejected
935731,E,Rejected
923960,D,Admitted
945924,F,Rejected
935643,E,Rejected
923489,D,Admitted
932226,E,Admitted
944552,F,Rejected
913657,C,Admitted
925845,D,Rejected
935682,E,Rejected
918096,C,Admitted
939855,F,Rejected
929376,D,Rejected
919090,C,Rejected
907736,B,Admitted
919120,C,Rejected
907399,B,Admitted
932213,E,Admitted
920135,C,Rejected
928204,D,Admitted
918999,C,Rejected
931616,D,Rejected
906288,A,Admitted
902805,A,Rejected
926622,D,Rejected
909711,B,Admitted
899650,A,Admitted
941205,F,Rejected
901517,A,Admitted
924082,D,Admitted
902778,A,Rejected
929053,D,Admitted
938293,E,Rejected
926649,D,Rejected
906807,B,Admitted
927412,D,Rejected
939715,F,Rejected
921746,C,Rejected
916777,C,Admitted
935795,E,Rejected
940714,F,Rejected
904784,A,Rejected
945330,F,Rejected
939206,F,Rejected
919131,C,Rejected
900841,A,Admitted
925888,D,Rejected
918236,C,Admitted
939589,F,Rejected
923767,D,Admitted
928944,D,Admitted
944912,F,Rejected
915461,C,Rejected
919660,C,Rejected
930935,D,Rejected
899463,A,Admitted
907986,B,Admitted
905564,A,Admitted
915149,C,Rejected
939241,F,Rejected
937030,E,Rejected
927201,D,Rejected
931878,D,Rejected
899835,A,Admitted
933297,E,Rejected
921101,C,Rejected
900434,A,Admitted
924499,D,Admitted
936466,E,Rejected
938665,F,Rejected
918834,C,Admitted
922444,C,Rejected
899274,A,Admitted
902543,A,Rejected
943690,F,Rejected
928568,D,Admitted
911196,B,Rejected
907850,B,Admitted
930976,D,Rejected
901187,A,Admitted
943902,F,Rejected
901104,A,Admitted
911637,B,Rejected
936424,E,Rejected
936894,E,Rejected
897755,A,Admitted
933475,E,Rejected
928766,D,Admitted
917079,C,Admitted
943327,F,Rejected
899245,A,Admitted
902975,A,Rejected
934188,E,Admitted
921981,C,Rejected
932209,E,Admitted
901777,A,Admitted
919558,C,Rejected
927379,D,Rejected
907498,B,Admitted
941170,F,Rejected
911663,B,Rejected
934511,E,Admitted
920536,C,Rejected
944729,F,Rejected
909439,B,Admitted
942908,F,Rejected
905694,A,Admitted
938380,E,Rejected
945701,F,Rejected
939491,F,Rejected
944225,F,Rejected
935311,E,Rejected
906402,A,Admitted
936972,E,Rejected
920270,C,Rejected
907264,B,Admitted
944005,F,Rejected
908990,B,Admitted
924047,D,Admitted
912557,B,Rejected
939255,F,Rejected
898996,A,Admitted
910761,B,Rejected
907179,B,Admitted
923012,C,Rejected
900729,A,Admitted
934823,E,Admitted
903538,A,Rejected
918462,C,Admitted
945056,F,Rejected
946160,F,Rejected
935566,E,Rejected
920584,C,Rejected
902857,A,Rejected
922107,C,Rejected
902370,A,Rejected
935136,E,Rejected
939996,F,Rejected
929497,D,Rejected
926088,D,Rejected
917775,C,Admitted
924541,D,Admitted
903785,A,Rejected
908252,B,Admitted
940525,F,Rejected
908258,B,Admitted
931243,D,Rejected
902352,A,Rejected
935207,E,Rejected
915425,C,Rejected
899052,A,Admitted
897883,A,Admitted
898363,A,Admitted
912486,B,Rejected
906382,A,Admitted
922131,C,Rejected
930572,D,Rejected
942651,F,Admitted
909793,B,Admitted
927677,D,Rejected
904582,A,Rejected
910795,B,Rejected
908266,B,Admitted
927092,D,Rejected
928919,D,Admitted
929256,D,Admitted
917495,C,Admitted
941838,F,Rejected
905744,A,Admitted
911399,B,Rejected
916831,C,Admitted
937587,E,Rejected
907195,B,Admitted
905477,A,Rejected
908396,B,Admitted
917715,C,Admitted
901374,A,Admitted
918146,C,Admitted
929153,D,Admitted
923277,D,Admitted
936417,E,Rejected
902709,A,Rejected
922472,C,Rejected
904577,A,Rejected
903263,A,Rejected
934003,E,Rejected
915296,C,Rejected
907240,B,Admitted
932494,E,Admitted
904020,A,Rejected
899060,A,Admitted
899907,A,Admitted
923476,D,Admitted
902217,A,Rejected
936326,E,Rejected
943600,F,Rejected
900733,A,Admitted
917356,C,Admitted
939669,F,Rejected
919685,C,Rejected
938100,E,Rejected
944970,F,Rejected
911444,B,Rejected
932770,E,Rejected
899352,A,Admitted
914042,C,Admitted
939760,F,Rejected
912061,B,Rejected
921036,C,Rejected
927365,D,Rejected
906695,A,Rejected
903915,A,Rejected
907064,B,Admitted
937363,E,Rejected
906465,A,Admitted
915333,C,Rejected
920830,C,Rejected
911450,B,Rejected
902886,A,Rejected
913574,C,Admitted
919252,C,Rejected
911861,B,Rejected
902016,A,Admitted
911936,B,Rejected
915037,C,Rejected
922134,C,Rejected
920368,C,Rejected
931847,D,Rejected
903965,A,Rejected
915869,C,Rejected
911719,B,Rejected
914292,C,Admitted
923287,D,Admitted
934748,E,Admitted
915908,C,Rejected
918618,C,Admitted
917296,C,Admitted
944757,F,Rejected
931280,D,Rejected
906429,A,Admitted
915707,C,Rejected
940864,F,Rejected
903819,A,Rejected
910422,B,Admitted
918460,C,Admitted
938899,F,Rejected
931702,D,Rejected
920490,C,Rejected
916469,C,Rejected
902381,A,Rejected
927798,D,Rejected
897814,A,Admitted
943997,F,Rejected
943038,F,Rejected
920223,C,Rejected
915443,C,Rejected
925219,D,Rejected
906650,A,Rejected
916452,C,Rejected
915738,C,Rejected
936713,E,Rejected
900302,A,Admitted
924190,D,Admitted
900826,A,Admitted
942100,F,Rejected
896685,A,Admitted
940832,F,Rejected
904601,A,Rejected
932304,E,Admitted
904068,A,Rejected
945480,F,Rejected
924922,D,Rejected
922236,C,Rejected
936323,E,Rejected
903583,A,Rejected
930759,D,Rejected
922626,C,Rejected
896498,A,Admitted
916438,C,Rejected
921973,C,Rejected
927498,D,Rejected
914665,C,Rejected
918003,C,Admitted
937674,E,Rejected
923540,D,Admitted
927408,D,Rejected
937334,E,Rejected
902876,A,Rejected
921018,C,Rejected
912995,B,Admitted
901179,A,Admitted
943337,F,Rejected
914528,C,Rejected
896747,A,Admitted
901182,A,Admitted
926316,D,Rejected
926525,D,Rejected
934485,E,Admitted
933738,E,Rejected
899793,A,Admitted
943444,F,Rejected
912343,B,Rejected
909322,B,Admitted
910144,B,Admitted
935880,E,Rejected
897986,A,Admitted
945858,F,Rejected
925111,D,Rejected
944184,F,Rejected
933238,E,Rejected
910409,B,Admitted
932358,E,Admitted
905202,A,Rejected
910430,B,Admitted
925970,D,Rejected
909875,B,Admitted
918578,C,Admitted
914094,C,Admitted
930695,D,Rejected
936848,E,Rejected
936680,E,Rejected
900748,A,Admitted
918491,C,Admitted
939372,F,Rejected
928773,D,Admitted
922240,C,Rejected
919805,C,Rejected
936105,E,Rejected
924942,D,Rejected
925217,D,Rejected
904483,A,Rejected
921579,C,Rejected
926462,D,Rejected
925887,D,Rejected
896950,A,Admitted
923039,C,Rejected
917492,C,Admitted
922339,C,Rejected
930695,D,Rejected
910074,B,Admitted
931424,D,Rejected
929496,D,Rejected
926821,D,Rejected
940319,F,Rejected
899738,A,Admitted
905074,A,Rejected
897333,A,Admitted
901288,A,Admitted
930918,D,Rejected
924729,D,Admitted
937740,E,Rejected
905064,A,Rejected
930133,D,Rejected
918938,C,Admitted
940788,F,Rejected
932461,E,Admitted
913024,B,Admitted
937829,E,Rejected
903982,A,Rejected
924547,D,Admitted
933258,E,Rejected
907546,B,Admitted
